date,artist,weeks,current,peak,previous
2016/11/12,Tim McGraw,99,72,10,75
2016/11/12,Green Day,7,73,2,17
2016/11/12,21 Savage,1,74,74,0
2016/11/12,Elvis Presley,20,75,30,0
2016/11/12,Little Mix,10,76,37,82
2016/11/12,Katy Perry,122,77,6,81
2016/11/12,Wiz Khalifa,119,78,2,84
2016/11/12,Amine,2,79,79,95
2016/11/12,Kidz Bop Kids,42,80,9,55
2016/11/12,Kevin Gates,44,81,5,79
2016/11/12,Jon Bellion,3,82,25,88
2016/11/12,Sam Hunt,120,83,5,83
2016/11/12,Blake Shelton,122,84,1,76
2016/11/12,Panic! At The Disco,53,85,3,80
2016/11/12,LOCASH,5,86,77,77
2016/11/12,Selena Gomez,109,87,2,73
2016/11/12,Ed Sheeran,122,88,1,86
2016/11/12,Norah Jones,3,89,12,29
2016/11/12,Usher,55,90,10,72
2016/11/12,Old Dominion,46,91,29,96
2016/11/12,Fetty Wap,90,92,3,98
2016/11/12,Kelsea Ballerini,38,93,44,0
2016/11/12,Martin Garrix,2,94,94,97
2016/11/12,Miranda Lambert,51,95,18,0
2016/11/12,Brett Young,4,96,87,87
2016/11/12,Young Thug,50,97,14,99
2016/11/12,OneRepublic,69,98,6,61
2016/11/12,Chris Brown,122,99,1,91
2016/11/12,Juan Gabriel,10,100,15,62
2016/11/5,twenty one pilots,79,1,1,1
2016/11/5,Kings Of Leon,1,2,2,0
2016/11/5,The Chainsmokers,47,3,2,4
2016/11/5,Drake,121,4,1,3
2016/11/5,The Weeknd,106,5,1,6
2016/11/5,Ariana Grande,119,6,1,7
2016/11/5,Rihanna,117,7,2,8
2016/11/5,Bruno Mars,109,8,5,5
2016/11/5,Adele,90,9,1,11
2016/11/5,Shawn Mendes,89,10,1,9
2016/11/5,Justin Bieber,120,11,1,13
2016/11/5,Sia,121,12,5,14
2016/11/5,Maroon 5,121,13,1,34
2016/11/5,Beyonce,119,14,2,15
2016/11/5,The Game,8,15,5,0
2016/11/5,Florida Georgia Line,121,16,1,19
2016/11/5,Green Day,6,17,2,2
2016/11/5,Calvin Harris,88,18,9,18
2016/11/5,DJ Snake,75,19,16,17
2016/11/5,Halsey,48,20,4,20
2016/11/5,BTS,2,21,16,16
2016/11/5,Eminem,121,22,11,42
2016/11/5,Kanye West,71,23,3,21
2016/11/5,Keith Urban,82,24,8,26
2016/11/5,Daya,49,25,20,23
2016/11/5,Kiiara,16,26,24,25
2016/11/5,Jason Aldean,113,27,1,27
2016/11/5,Luke Bryan,121,28,1,31
2016/11/5,Norah Jones,2,29,12,12
2016/11/5,Coldplay,85,30,4,29
2016/11/5,Major Lazer,37,31,12,28
2016/11/5,JoJo,1,32,32,0
2016/11/5,Justin Timberlake,75,33,5,33
2016/11/5,Kendrick Lamar,92,34,1,67
2016/11/5,DJ Khaled,21,35,3,37
2016/11/5,D.R.A.M.,10,36,36,36
2016/11/5,X Ambassadors,69,37,21,40
2016/11/5,Desiigner,32,38,6,46
2016/11/5,Hillsong Worship,8,39,13,0
2016/11/5,Nicki Minaj,111,40,2,60
2016/11/5,Taylor Swift,117,41,1,44
2016/11/5,Tory Lanez,39,42,9,39
2016/11/5,Alessia Cara,59,43,15,52
2016/11/5,Carrie Underwood,108,44,3,59
2016/11/5,Charlie Puth,82,45,10,30
2016/11/5,Blackberry Smoke,1,46,46,0
2016/11/5,Rae Sremmurd,85,47,7,57
2016/11/5,Chris Stapleton,52,48,2,51
2016/11/5,Meghan Trainor,119,49,1,35
2016/11/5,gnash,13,50,46,49
2016/11/5,Lady Gaga,21,51,13,38
2016/11/5,Lil Yachty,9,52,52,53
2016/11/5,P!nk,45,53,16,50
2016/11/5,Metallica,71,54,22,56
2016/11/5,Kidz Bop Kids,41,55,9,0
2016/11/5,Travis Scott,34,56,5,41
2016/11/5,Future,66,57,1,47
2016/11/5,Lil Uzi Vert,16,58,55,58
2016/11/5,Cole Swindell,107,59,10,66
2016/11/5,Michael Jackson,95,60,25,69
2016/11/5,OneRepublic,68,61,6,10
2016/11/5,Juan Gabriel,9,62,15,62
2016/11/5,Daft Punk,5,63,56,64
2016/11/5,Bryson Tiller,56,64,10,65
2016/11/5,Kenny Chesney,94,65,2,87
2016/11/5,Red Hot Chili Peppers,15,66,2,43
2016/11/5,Thomas Rhett,90,67,7,70
2016/11/5,Fifth Harmony,83,68,6,68
2016/11/5,Chris Young,45,69,13,0
2016/11/5,The Dillinger Escape Plan,1,70,70,0
2016/11/5,Young M.A,3,71,71,78
2016/11/5,Usher,54,72,10,71
2016/11/5,Selena Gomez,108,73,2,72
2016/11/5,The Lumineers,29,74,1,79
2016/11/5,Tim McGraw,98,75,10,77
2016/11/5,Blake Shelton,121,76,1,90
2016/11/5,LOCASH,4,77,77,81
2016/11/5,Sabrina Carpenter,1,78,78,0
2016/11/5,Kevin Gates,43,79,5,86
2016/11/5,Panic! At The Disco,52,80,3,73
2016/11/5,Katy Perry,121,81,6,74
2016/11/5,Little Mix,9,82,37,0
2016/11/5,Sam Hunt,119,83,5,75
2016/11/5,Wiz Khalifa,118,84,2,76
2016/11/5,Bob Dylan,5,85,17,0
2016/11/5,Ed Sheeran,121,86,1,84
2016/11/5,Brett Young,3,87,87,0
2016/11/5,Jon Bellion,2,88,25,0
2016/11/5,Niall Horan,4,89,11,55
2016/11/5,Johnnyswim,1,90,90,0
2016/11/5,Chris Brown,121,91,1,80
2016/11/5,G-Eazy,51,92,8,83
2016/11/5,Tove Lo,74,93,10,0
2016/11/5,John Legend,76,94,15,45
2016/11/5,Amine,1,95,95,0
2016/11/5,Old Dominion,45,96,29,0
2016/11/5,Martin Garrix,1,97,97,0
2016/11/5,Fetty Wap,89,98,3,91
2016/11/5,Young Thug,49,99,14,94
2016/11/5,Imagine Dragons,103,100,2,0
2016/10/29,twenty one pilots,78,1,1,1
2016/10/29,Green Day,5,2,2,0
2016/10/29,Drake,120,3,1,3
2016/10/29,The Chainsmokers,46,4,2,2
2016/10/29,Bruno Mars,108,5,5,49
2016/10/29,The Weeknd,105,6,1,4
2016/10/29,Ariana Grande,118,7,1,9
2016/10/29,Rihanna,116,8,2,7
2016/10/29,Shawn Mendes,88,9,1,6
2016/10/29,OneRepublic,67,10,6,0
2016/10/29,Adele,89,11,1,10
2016/10/29,Norah Jones,1,12,12,0
2016/10/29,Justin Bieber,119,13,1,11
2016/10/29,Sia,120,14,5,12
2016/10/29,Beyonce,118,15,2,13
2016/10/29,BTS,1,16,16,0
2016/10/29,DJ Snake,74,17,16,22
2016/10/29,Calvin Harris,87,18,9,17
2016/10/29,Florida Georgia Line,120,19,1,16
2016/10/29,Halsey,47,20,4,19
2016/10/29,Kanye West,70,21,3,18
2016/10/29,Solange,2,22,8,8
2016/10/29,Daya,48,23,20,29
2016/10/29,Alter Bridge,1,24,24,0
2016/10/29,Kiiara,15,25,24,24
2016/10/29,Keith Urban,81,26,8,30
2016/10/29,Jason Aldean,112,27,1,21
2016/10/29,Major Lazer,36,28,12,20
2016/10/29,Coldplay,84,29,4,26
2016/10/29,Charlie Puth,81,30,10,23
2016/10/29,Luke Bryan,120,31,1,25
2016/10/29,Phantogram,1,32,32,0
2016/10/29,Justin Timberlake,74,33,5,31
2016/10/29,Maroon 5,120,34,1,68
2016/10/29,Meghan Trainor,118,35,1,34
2016/10/29,D.R.A.M.,9,36,36,41
2016/10/29,DJ Khaled,20,37,3,33
2016/10/29,Lady Gaga,20,38,13,46
2016/10/29,Tory Lanez,38,39,9,32
2016/10/29,X Ambassadors,68,40,21,35
2016/10/29,Travis Scott,33,41,5,28
2016/10/29,Eminem,120,42,11,37
2016/10/29,Red Hot Chili Peppers,14,43,2,15
2016/10/29,Taylor Swift,116,44,1,40
2016/10/29,John Legend,75,45,15,0
2016/10/29,Desiigner,31,46,6,44
2016/10/29,Future,65,47,1,43
2016/10/29,Dance Gavin Dance,2,48,48,0
2016/10/29,gnash,12,49,46,47
2016/10/29,P!nk,44,50,16,39
2016/10/29,Chris Stapleton,51,51,2,48
2016/10/29,Alessia Cara,58,52,15,54
2016/10/29,Lil Yachty,8,53,53,53
2016/10/29,Meshuggah,1,54,54,0
2016/10/29,Niall Horan,3,55,11,14
2016/10/29,Metallica,70,56,22,38
2016/10/29,Rae Sremmurd,84,57,7,69
2016/10/29,Lil Uzi Vert,15,58,55,58
2016/10/29,Carrie Underwood,107,59,3,62
2016/10/29,Nicki Minaj,110,60,2,84
2016/10/29,Phish,1,61,61,0
2016/10/29,Juan Gabriel,8,62,15,45
2016/10/29,Sum 41,1,63,63,0
2016/10/29,Daft Punk,4,64,56,61
2016/10/29,Bryson Tiller,55,65,10,57
2016/10/29,Cole Swindell,106,66,10,59
2016/10/29,Kendrick Lamar,91,67,1,88
2016/10/29,Fifth Harmony,82,68,6,60
2016/10/29,Michael Jackson,94,69,25,73
2016/10/29,Thomas Rhett,89,70,7,51
2016/10/29,Usher,53,71,10,50
2016/10/29,Selena Gomez,107,72,2,64
2016/10/29,Panic! At The Disco,51,73,3,55
2016/10/29,Katy Perry,120,74,6,78
2016/10/29,Sam Hunt,118,75,5,72
2016/10/29,Wiz Khalifa,117,76,2,76
2016/10/29,Tim McGraw,97,77,10,80
2016/10/29,Young M.A,2,78,78,86
2016/10/29,The Lumineers,28,79,1,90
2016/10/29,Chris Brown,120,80,1,89
2016/10/29,LOCASH,3,81,81,0
2016/10/29,Melissa Etheridge,2,82,82,0
2016/10/29,G-Eazy,50,83,8,93
2016/10/29,Ed Sheeran,120,84,1,79
2016/10/29,DNCE,44,85,21,81
2016/10/29,Kevin Gates,42,86,5,82
2016/10/29,Kenny Chesney,93,87,2,74
2016/10/29,Bon Iver,2,88,5,5
2016/10/29,Brad Paisley,24,89,13,0
2016/10/29,Blake Shelton,120,90,1,83
2016/10/29,Fetty Wap,88,91,3,87
2016/10/29,Colbie Caillat,12,92,54,0
2016/10/29,Lukas Graham,37,93,5,56
2016/10/29,Young Thug,48,94,14,91
2016/10/29,PARTYNEXTDOOR,3,95,11,0
2016/10/29,Billy Currington,17,96,32,97
2016/10/29,The Beatles,19,97,14,85
2016/10/29,James Bay,38,98,34,98
2016/10/29,Miranda Lambert,50,99,18,94
2016/10/29,Bruce Springsteen,4,100,19,52
2016/10/22,twenty one pilots,77,1,1,2
2016/10/22,The Chainsmokers,45,2,2,4
2016/10/22,Drake,119,3,1,3
2016/10/22,The Weeknd,104,4,1,6
2016/10/22,Bon Iver,1,5,5,0
2016/10/22,Shawn Mendes,87,6,1,1
2016/10/22,Rihanna,115,7,2,5
2016/10/22,Solange,1,8,8,0
2016/10/22,Ariana Grande,117,9,1,9
2016/10/22,Adele,88,10,1,8
2016/10/22,Justin Bieber,118,11,1,10
2016/10/22,Sia,119,12,5,13
2016/10/22,Beyonce,117,13,2,12
2016/10/22,Niall Horan,2,14,11,11
2016/10/22,Red Hot Chili Peppers,13,15,2,39
2016/10/22,Florida Georgia Line,119,16,1,14
2016/10/22,Calvin Harris,86,17,9,16
2016/10/22,Kanye West,69,18,3,20
2016/10/22,Halsey,46,19,4,18
2016/10/22,Major Lazer,35,20,12,21
2016/10/22,Jason Aldean,111,21,1,15
2016/10/22,DJ Snake,73,22,16,22
2016/10/22,Charlie Puth,80,23,10,17
2016/10/22,Kiiara,14,24,24,24
2016/10/22,Luke Bryan,119,25,1,7
2016/10/22,Coldplay,83,26,4,27
2016/10/22,Van Morrison,3,27,27,0
2016/10/22,Travis Scott,32,28,5,23
2016/10/22,Daya,47,29,20,32
2016/10/22,Keith Urban,80,30,8,31
2016/10/22,Justin Timberlake,73,31,5,25
2016/10/22,Tory Lanez,37,32,9,28
2016/10/22,DJ Khaled,19,33,3,37
2016/10/22,Meghan Trainor,117,34,1,29
2016/10/22,X Ambassadors,67,35,21,26
2016/10/22,Radiohead,6,36,4,0
2016/10/22,Eminem,119,37,11,34
2016/10/22,Metallica,69,38,22,33
2016/10/22,P!nk,43,39,16,38
2016/10/22,Taylor Swift,115,40,1,41
2016/10/22,D.R.A.M.,8,41,41,52
2016/10/22,Bob Weir,1,42,42,0
2016/10/22,Future,64,43,1,42
2016/10/22,Desiigner,30,44,6,44
2016/10/22,Juan Gabriel,7,45,15,40
2016/10/22,Lady Gaga,19,46,13,69
2016/10/22,gnash,11,47,46,46
2016/10/22,Chris Stapleton,50,48,2,49
2016/10/22,Bruno Mars,107,49,10,0
2016/10/22,Usher,52,50,10,36
2016/10/22,Thomas Rhett,88,51,7,73
2016/10/22,Bruce Springsteen,3,52,19,19
2016/10/22,Lil Yachty,7,53,53,68
2016/10/22,Alessia Cara,57,54,15,53
2016/10/22,Panic! At The Disco,50,55,3,48
2016/10/22,Lukas Graham,36,56,5,35
2016/10/22,Bryson Tiller,54,57,10,56
2016/10/22,Lil Uzi Vert,14,58,55,58
2016/10/22,Cole Swindell,105,59,10,55
2016/10/22,Fifth Harmony,81,60,6,50
2016/10/22,Daft Punk,3,61,56,66
2016/10/22,Carrie Underwood,106,62,3,57
2016/10/22,Opeth,2,63,63,0
2016/10/22,Selena Gomez,106,64,2,47
2016/10/22,Drive-By Truckers,1,65,65,0
2016/10/22,William Michael Morgan,1,66,66,0
2016/10/22,Blink-182,10,67,1,0
2016/10/22,Maroon 5,119,68,1,72
2016/10/22,Rae Sremmurd,83,69,7,65
2016/10/22,Regina Spektor,1,70,70,0
2016/10/22,John Prine,1,71,71,0
2016/10/22,Sam Hunt,117,72,5,51
2016/10/22,Michael Jackson,93,73,25,82
2016/10/22,Kenny Chesney,92,74,2,80
2016/10/22,Yellowcard,1,75,75,0
2016/10/22,Wiz Khalifa,116,76,2,63
2016/10/22,Banks,2,77,56,0
2016/10/22,Katy Perry,119,78,6,60
2016/10/22,Ed Sheeran,119,79,1,70
2016/10/22,Tim McGraw,96,80,10,78
2016/10/22,DNCE,43,81,21,91
2016/10/22,Kevin Gates,41,82,5,64
2016/10/22,Blake Shelton,119,83,1,59
2016/10/22,Nicki Minaj,109,84,2,90
2016/10/22,The Beatles,18,85,14,76
2016/10/22,Young M.A,1,86,86,0
2016/10/22,Fetty Wap,87,87,3,84
2016/10/22,Kendrick Lamar,90,88,1,100
2016/10/22,Chris Brown,119,89,1,77
2016/10/22,The Lumineers,27,90,1,92
2016/10/22,Young Thug,47,91,14,74
2016/10/22,Ty Dolla $ign,30,92,36,54
2016/10/22,G-Eazy,49,93,8,71
2016/10/22,Miranda Lambert,49,94,18,83
2016/10/22,Demi Lovato,83,95,3,0
2016/10/22,Kehlani,5,96,78,89
2016/10/22,Billy Currington,16,97,32,85
2016/10/22,James Bay,37,98,34,99
2016/10/22,Disturbed,43,99,5,61
2016/10/22,Ellie Goulding,91,100,7,0
2016/10/15,Shawn Mendes,86,1,1,4
2016/10/15,twenty one pilots,76,2,1,1
2016/10/15,Drake,118,3,1,2
2016/10/15,The Chainsmokers,44,4,3,3
2016/10/15,Rihanna,114,5,2,5
2016/10/15,The Weeknd,103,6,1,17
2016/10/15,Luke Bryan,118,7,1,30
2016/10/15,Adele,87,8,1,6
2016/10/15,Ariana Grande,116,9,1,7
2016/10/15,Justin Bieber,117,10,1,12
2016/10/15,Niall Horan,1,11,11,0
2016/10/15,Beyonce,116,12,2,9
2016/10/15,Sia,118,13,5,16
2016/10/15,Florida Georgia Line,118,14,1,15
2016/10/15,Jason Aldean,110,15,1,8
2016/10/15,Calvin Harris,85,16,9,14
2016/10/15,Charlie Puth,79,17,10,19
2016/10/15,Halsey,45,18,4,18
2016/10/15,Bruce Springsteen,2,19,19,0
2016/10/15,Kanye West,68,20,3,21
2016/10/15,Major Lazer,34,21,12,23
2016/10/15,DJ Snake,72,22,16,26
2016/10/15,Travis Scott,31,23,5,22
2016/10/15,Kiiara,13,24,24,31
2016/10/15,Justin Timberlake,72,25,5,24
2016/10/15,X Ambassadors,66,26,21,32
2016/10/15,Coldplay,82,27,4,29
2016/10/15,Tory Lanez,36,28,9,34
2016/10/15,Meghan Trainor,116,29,1,25
2016/10/15,Crowder,1,30,30,0
2016/10/15,Keith Urban,79,31,8,36
2016/10/15,Daya,46,32,20,27
2016/10/15,Metallica,68,33,22,44
2016/10/15,Eminem,118,34,11,39
2016/10/15,Lukas Graham,35,35,5,35
2016/10/15,Usher,51,36,10,10
2016/10/15,DJ Khaled,18,37,3,33
2016/10/15,P!nk,42,38,16,38
2016/10/15,Red Hot Chili Peppers,12,39,2,0
2016/10/15,Juan Gabriel,6,40,15,57
2016/10/15,Taylor Swift,114,41,1,41
2016/10/15,Future,63,42,1,42
2016/10/15,My Chemical Romance,1,43,43,0
2016/10/15,Desiigner,29,44,6,43
2016/10/15,Maxwell,4,45,8,0
2016/10/15,gnash,10,46,46,55
2016/10/15,Selena Gomez,105,47,2,45
2016/10/15,Panic! At The Disco,49,48,3,66
2016/10/15,Chris Stapleton,49,49,2,49
2016/10/15,Fifth Harmony,80,50,6,40
2016/10/15,Sam Hunt,116,51,5,48
2016/10/15,D.R.A.M.,7,52,52,62
2016/10/15,Alessia Cara,56,53,15,65
2016/10/15,Ty Dolla $ign,29,54,36,0
2016/10/15,Cole Swindell,104,55,10,59
2016/10/15,Bryson Tiller,53,56,10,51
2016/10/15,Carrie Underwood,105,57,3,53
2016/10/15,Lil Uzi Vert,13,58,55,61
2016/10/15,Blake Shelton,118,59,1,50
2016/10/15,Katy Perry,118,60,6,52
2016/10/15,Disturbed,42,61,5,98
2016/10/15,Every Time I Die,1,62,62,0
2016/10/15,Wiz Khalifa,115,63,2,60
2016/10/15,Kevin Gates,40,64,5,56
2016/10/15,Rae Sremmurd,82,65,7,81
2016/10/15,Daft Punk,2,66,56,0
2016/10/15,Idina Menzel,14,67,15,0
2016/10/15,Lil Yachty,6,68,68,76
2016/10/15,Lady Gaga,18,69,13,58
2016/10/15,Ed Sheeran,118,70,1,47
2016/10/15,G-Eazy,48,71,8,54
2016/10/15,Maroon 5,118,72,1,78
2016/10/15,Thomas Rhett,87,73,7,67
2016/10/15,Young Thug,46,74,14,64
2016/10/15,Lali,4,75,69,69
2016/10/15,The Beatles,17,76,14,46
2016/10/15,Chris Brown,118,77,1,82
2016/10/15,Tim McGraw,95,78,10,79
2016/10/15,Kristin Chenoweth,1,79,79,0
2016/10/15,Kenny Chesney,91,80,2,70
2016/10/15,Dierks Bentley,65,81,3,73
2016/10/15,Michael Jackson,92,82,25,72
2016/10/15,Miranda Lambert,48,83,18,85
2016/10/15,Fetty Wap,86,84,3,74
2016/10/15,Billy Currington,15,85,32,90
2016/10/15,Frank Ocean,6,86,1,63
2016/10/15,Kansas,1,87,87,0
2016/10/15,Casting Crowns,6,88,20,20
2016/10/15,Kehlani,4,89,78,0
2016/10/15,Nicki Minaj,108,90,2,80
2016/10/15,DNCE,42,91,21,84
2016/10/15,The Lumineers,26,92,1,93
2016/10/15,Eric Church,116,93,8,91
2016/10/15,Dwight Yoakam,2,94,50,0
2016/10/15,Imagine Dragons,102,95,2,94
2016/10/15,Kelsea Ballerini,37,96,44,68
2016/10/15,Joe Bonamassa,4,97,41,0
2016/10/15,Brett Young,2,98,98,100
2016/10/15,James Bay,36,99,34,97
2016/10/15,Kendrick Lamar,89,100,1,89
2016/10/8,twenty one pilots,75,1,1,2
2016/10/8,Drake,117,2,1,3
2016/10/8,The Chainsmokers,43,3,3,4
2016/10/8,Shawn Mendes,85,4,2,9
2016/10/8,Rihanna,113,5,2,5
2016/10/8,Adele,86,6,1,7
2016/10/8,Ariana Grande,115,7,1,6
2016/10/8,Jason Aldean,109,8,1,1
2016/10/8,Beyonce,115,9,2,8
2016/10/8,Usher,50,10,10,81
2016/10/8,Aaron Lewis,1,11,11,0
2016/10/8,Justin Bieber,116,12,1,10
2016/10/8,Mac Miller,3,13,11,0
2016/10/8,Calvin Harris,84,14,9,34
2016/10/8,Florida Georgia Line,117,15,1,12
2016/10/8,Sia,117,16,5,11
2016/10/8,The Weeknd,102,17,1,43
2016/10/8,Halsey,44,18,4,20
2016/10/8,Charlie Puth,78,19,10,21
2016/10/8,Casting Crowns,5,20,20,0
2016/10/8,Kanye West,67,21,3,18
2016/10/8,Travis Scott,30,22,5,16
2016/10/8,Major Lazer,33,23,12,19
2016/10/8,Justin Timberlake,71,24,5,24
2016/10/8,Meghan Trainor,115,25,1,27
2016/10/8,DJ Snake,71,26,16,32
2016/10/8,Daya,45,27,20,25
2016/10/8,Ghost,2,28,28,0
2016/10/8,Coldplay,81,29,4,23
2016/10/8,Luke Bryan,117,30,1,30
2016/10/8,Kiiara,12,31,31,35
2016/10/8,X Ambassadors,65,32,21,29
2016/10/8,DJ Khaled,17,33,3,28
2016/10/8,Tory Lanez,35,34,9,33
2016/10/8,Lukas Graham,34,35,5,31
2016/10/8,Keith Urban,78,36,8,45
2016/10/8,Led Zeppelin,31,37,5,0
2016/10/8,P!nk,41,38,16,38
2016/10/8,Eminem,117,39,11,36
2016/10/8,Fifth Harmony,79,40,6,51
2016/10/8,Taylor Swift,113,41,1,37
2016/10/8,Future,62,42,1,41
2016/10/8,Desiigner,28,43,6,40
2016/10/8,Metallica,67,44,22,53
2016/10/8,Selena Gomez,104,45,2,42
2016/10/8,The Beatles,16,46,14,14
2016/10/8,Ed Sheeran,117,47,1,64
2016/10/8,Sam Hunt,115,48,5,48
2016/10/8,Chris Stapleton,48,49,2,63
2016/10/8,Blake Shelton,117,50,1,50
2016/10/8,Bryson Tiller,52,51,10,52
2016/10/8,Katy Perry,117,52,6,39
2016/10/8,Carrie Underwood,104,53,3,66
2016/10/8,G-Eazy,47,54,8,55
2016/10/8,gnash,9,55,55,77
2016/10/8,Kevin Gates,39,56,5,57
2016/10/8,Juan Gabriel,5,57,15,59
2016/10/8,Lady Gaga,17,58,13,13
2016/10/8,Cole Swindell,103,59,10,61
2016/10/8,Wiz Khalifa,114,60,2,54
2016/10/8,Lil Uzi Vert,12,61,55,68
2016/10/8,D.R.A.M.,6,62,62,67
2016/10/8,Frank Ocean,5,63,1,46
2016/10/8,Young Thug,45,64,14,62
2016/10/8,Alessia Cara,55,65,15,71
2016/10/8,Panic! At The Disco,48,66,3,93
2016/10/8,Thomas Rhett,86,67,7,65
2016/10/8,Kelsea Ballerini,36,68,44,47
2016/10/8,Lali,3,69,69,87
2016/10/8,Kenny Chesney,90,70,2,76
2016/10/8,Meat Loaf,1,71,71,0
2016/10/8,Michael Jackson,91,72,25,82
2016/10/8,Dierks Bentley,64,73,3,56
2016/10/8,Fetty Wap,85,74,3,60
2016/10/8,Barbra Streisand,19,75,2,44
2016/10/8,Lil Yachty,5,76,76,84
2016/10/8,Die Antwoord,1,77,77,0
2016/10/8,Maroon 5,117,78,1,75
2016/10/8,Tim McGraw,94,79,10,89
2016/10/8,Nicki Minaj,107,80,2,83
2016/10/8,Rae Sremmurd,81,81,7,91
2016/10/8,Chris Brown,117,82,1,58
2016/10/8,Ellie Goulding,90,83,7,0
2016/10/8,DNCE,41,84,21,85
2016/10/8,Miranda Lambert,47,85,18,88
2016/10/8,Alicia Keys,1,86,86,0
2016/10/8,Taking Back Sunday,1,87,87,0
2016/10/8,Dawes,1,88,88,0
2016/10/8,Kendrick Lamar,88,89,1,79
2016/10/8,Billy Currington,14,90,32,100
2016/10/8,Eric Church,115,91,8,0
2016/10/8,Britney Spears,10,92,5,69
2016/10/8,The Lumineers,25,93,1,96
2016/10/8,Imagine Dragons,101,94,2,80
2016/10/8,Bastille,27,95,15,15
2016/10/8,Flume,17,96,34,74
2016/10/8,James Bay,35,97,34,98
2016/10/8,Disturbed,41,98,5,86
2016/10/8,Justin Moore,6,99,9,0
2016/10/8,Brett Young,1,100,100,0
2016/10/1,Jason Aldean,108,1,1,49
2016/10/1,twenty one pilots,74,2,2,2
2016/10/1,Drake,116,3,1,1
2016/10/1,The Chainsmokers,42,4,3,3
2016/10/1,Rihanna,112,5,2,4
2016/10/1,Ariana Grande,114,6,1,8
2016/10/1,Adele,85,7,1,7
2016/10/1,Beyonce,114,8,2,9
2016/10/1,Shawn Mendes,84,9,2,12
2016/10/1,Justin Bieber,115,10,1,13
2016/10/1,Sia,116,11,5,11
2016/10/1,Florida Georgia Line,116,12,1,10
2016/10/1,Lady Gaga,16,13,13,67
2016/10/1,The Beatles,15,14,14,0
2016/10/1,Bastille,26,15,15,0
2016/10/1,Travis Scott,29,16,5,5
2016/10/1,The Head And The Heart,1,17,17,0
2016/10/1,Kanye West,66,18,3,18
2016/10/1,Major Lazer,32,19,12,19
2016/10/1,Halsey,43,20,4,15
2016/10/1,Charlie Puth,77,21,10,17
2016/10/1,Jack White,2,22,22,0
2016/10/1,Coldplay,80,23,4,16
2016/10/1,Justin Timberlake,70,24,5,24
2016/10/1,Daya,44,25,20,23
2016/10/1,Wilco,1,26,26,0
2016/10/1,Meghan Trainor,114,27,1,20
2016/10/1,DJ Khaled,16,28,3,26
2016/10/1,X Ambassadors,64,29,21,32
2016/10/1,Luke Bryan,116,30,1,40
2016/10/1,Lukas Graham,33,31,5,22
2016/10/1,DJ Snake,70,32,16,29
2016/10/1,Tory Lanez,34,33,9,28
2016/10/1,Calvin Harris,83,34,9,36
2016/10/1,Kiiara,11,35,33,33
2016/10/1,Eminem,116,36,11,31
2016/10/1,Taylor Swift,112,37,1,27
2016/10/1,P!nk,40,38,16,37
2016/10/1,Katy Perry,116,39,6,34
2016/10/1,Desiigner,27,40,6,38
2016/10/1,Future,61,41,1,35
2016/10/1,Selena Gomez,103,42,2,39
2016/10/1,The Weeknd,101,43,1,45
2016/10/1,Barbra Streisand,18,44,2,14
2016/10/1,Keith Urban,77,45,8,57
2016/10/1,Frank Ocean,4,46,1,30
2016/10/1,Kelsea Ballerini,35,47,44,44
2016/10/1,Sam Hunt,114,48,5,47
2016/10/1,Of Mice & Men,1,49,49,0
2016/10/1,Blake Shelton,116,50,1,21
2016/10/1,Fifth Harmony,78,51,6,48
2016/10/1,Bryson Tiller,51,52,10,42
2016/10/1,Metallica,66,53,22,41
2016/10/1,Wiz Khalifa,113,54,2,63
2016/10/1,G-Eazy,46,55,8,46
2016/10/1,Dierks Bentley,63,56,3,58
2016/10/1,Kevin Gates,38,57,5,55
2016/10/1,Chris Brown,116,58,1,79
2016/10/1,Juan Gabriel,4,59,15,52
2016/10/1,Fetty Wap,84,60,3,56
2016/10/1,Cole Swindell,102,61,10,50
2016/10/1,Young Thug,44,62,14,43
2016/10/1,Chris Stapleton,47,63,2,53
2016/10/1,Ed Sheeran,116,64,1,68
2016/10/1,Thomas Rhett,85,65,7,54
2016/10/1,Carrie Underwood,103,66,3,61
2016/10/1,D.R.A.M.,5,67,64,64
2016/10/1,Lil Uzi Vert,11,68,55,62
2016/10/1,Britney Spears,9,69,5,25
2016/10/1,Local Natives,1,70,70,0
2016/10/1,Alessia Cara,54,71,15,70
2016/10/1,OneRepublic,66,72,6,0
2016/10/1,Nick Cave & The Bad Seeds,1,73,73,0
2016/10/1,Flume,16,74,34,60
2016/10/1,Maroon 5,116,75,1,69
2016/10/1,Kenny Chesney,89,76,2,71
2016/10/1,gnash,8,77,73,76
2016/10/1,Gavin DeGraw,1,78,78,0
2016/10/1,Kendrick Lamar,87,79,1,75
2016/10/1,Imagine Dragons,100,80,2,78
2016/10/1,Usher,49,81,35,81
2016/10/1,Michael Jackson,90,82,25,59
2016/10/1,Nicki Minaj,106,83,2,77
2016/10/1,Lil Yachty,4,84,83,83
2016/10/1,DNCE,40,85,21,73
2016/10/1,Disturbed,40,86,5,0
2016/10/1,Lali,2,87,87,100
2016/10/1,Miranda Lambert,46,88,18,66
2016/10/1,Tim McGraw,93,89,10,84
2016/10/1,A Day To Remember,2,90,6,6
2016/10/1,Rae Sremmurd,80,91,7,89
2016/10/1,Mike Posner,33,92,15,87
2016/10/1,Panic! At The Disco,47,93,3,74
